fecha,volumen,peso medio,temperatura,kgpienso,tipo,info pienso,densidad,bajas,dosisporpezind,densidad biomasa,,
28/06/2018,10,305,"20,6","3,20",D-4 Alterna 2P,,843,1,"3,79596678529063","25,7115","257,115","1,24457927386578"
29/06/2018,10,305,"20,5","4,80",D-4 Alterna 2P,,843,,"5,69395017793594","25,7115","257,115","1,86686891079867"
30/06/2018,10,305,"20,6","2,40",D-4 Alterna 2P,,843,,"2,84697508896797","25,7115","257,115","0,933434455399335"
01/07/2018,10,343,"20,8","2,40",D-6 Optibream AE 3,,843,,"2,84697508896797","28,9149","289,149","0,830021891827397"
02/07/2018,10,343,"20,7","0,00",D-6 Optibream AE 3,,843,,0,"28,9149","289,149",0
03/07/2018,10,343,"20,7","0,00",D-6 Optibream AE 3,,841,2,0,"28,8463","288,463",0
04/07/2018,20,343,"20,4","0,00",D-6 Optibream AE 3,,841,,0,"14,42315","288,463",0
05/07/2018,20,343,"20,7","0,56",D-6 Optibream AE 3,,841,,"0,665873959571938","14,42315","288,463","0,194132349729428"
06/07/2018,20,343,"20,5","1,20",D-6 Optibream AE 3,,841,,"1,4268727705113","14,42315","288,463","0,415997892277346"
07/07/2018,20,343,"20,3","2,40",D-6 Optibream AE 3,,841,,"2,85374554102259","14,42315","288,463","0,831995784554692"
08/07/2018,20,343,"20,5","0,00",D-6 Optibream AE 3,,841,,0,"14,42315","288,463",0
09/07/2018,20,343,20,"2,40",D-6 Optibream AE 3,,841,,"2,85374554102259","14,42315","288,463","0,831995784554692"
10/07/2018,20,343,"20,4","2,40",D-6 Optibream AE 3,,841,,"2,85374554102259","14,42315","288,463","0,831995784554692"
11/07/2018,20,343,20,"2,40",D-6 Optibream AE 3,,841,,"2,85374554102259","14,42315","288,463","0,831995784554692"
12/07/2018,20,343,"18,7","0,48",D-6 Optibream AE 3,,841,,"0,570749108204518","14,42315","288,463","0,166399156910938"
13/07/2018,20,343,"18,3","2,40",D-6 Optibream AE 3,,841,,"2,85374554102259","14,42315","288,463","0,831995784554692"
14/07/2018,20,343,18,"2,40",D-6 Optibream AE 3,,841,,"2,85374554102259","14,42315","288,463","0,831995784554692"
15/07/2018,20,343,18,"0,00",D-6 Optibream AE 3,,841,,0,"14,42315","288,463",0
16/07/2018,20,343,20,"0,00",D-6 Optibream AE 3,,841,,0,"14,42315","288,463",0
17/07/2018,20,343,"18,3","0,00",D-6 Optibream AE 3,,837,4,0,"14,35455","287,091",0
18/07/2018,20,343,"19,9","2,00",D-6 Optibream AE 3,,837,,"2,389486260454","14,35455","287,091","0,696643224622158"
19/07/2018,20,343,19,"2,00",D-6 Optibream AE 3,,837,,"2,389486260454","14,35455","287,091","0,696643224622158"
20/07/2018,20,343,"19,7","3,20",D-6 Optibream AE 3,,837,,"3,8231780167264","14,35455","287,091","1,11462915939545"
21/07/2018,20,343,20,"3,20",D-6 Optibream AE 3,,837,,"3,8231780167264","14,35455","287,091","1,11462915939545"
22/07/2018,20,343,19,"3,20",D-6 Optibream AE 3,,837,,"3,8231780167264","14,35455","287,091","1,11462915939545"
23/07/2018,20,343,"20,5","0,00",D-6 Optibream AE 3,,837,,0,"14,35455","287,091",0
24/07/2018,20,343,"21,1","2,40",D-6 Optibream AE 3,,837,,"2,8673835125448","14,35455","287,091","0,83597186954659"
25/07/2018,20,343,"21,4","2,40",D-6 Optibream AE 3,,837,,"2,8673835125448","14,35455","287,091","0,83597186954659"
26/07/2018,20,343,"21,4","2,40",D-6 Optibream AE 3,,837,,"2,8673835125448","14,35455","287,091","0,83597186954659"
27/07/2018,20,343,"21,5","2,40",D-6 Optibream AE 3,,837,,"2,8673835125448","14,35455","287,091","0,83597186954659"
28/07/2018,20,343,"21,5","2,40",D-6 Optibream AE 3,,837,,"2,8673835125448","14,35455","287,091","0,83597186954659"
29/07/2018,20,343,"21,3","2,40",D-6 Optibream AE 3,,837,,"2,8673835125448","14,35455","287,091","0,83597186954659"
30/07/2018,20,343,"21,5","3,20",D-6 Optibream AE 3,,837,,"3,8231780167264","14,35455","287,091","1,11462915939545"
31/07/2018,20,343,"21,5","0,00",D-6 Optibream AE 3,,837,,0,"14,35455","287,091",0
01/08/2018,20,380,"21,5","2,32",Vitalis Repro,,837,,"2,77180406212664","15,903","318,06","0,729422121612274"
02/08/2018,20,380,"21,5","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
03/08/2018,20,380,"21,4","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
04/08/2018,20,380,"21,2","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
05/08/2018,20,380,"21,7","3,20",Vitalis Repro,,837,,"3,8231780167264","15,903","318,06","1,0060994780859"
06/08/2018,20,380,"21,6","2,64",Vitalis Repro,,837,,"3,15412186379928","15,903","318,06","0,830032069420864"
07/08/2018,20,380,"21,6","2,80",Vitalis Repro,,837,,"3,3452807646356","15,903","318,06","0,880337043325159"
08/08/2018,20,380,"21,3","0,00",Vitalis Repro,,837,,0,"15,903","318,06",0
09/08/2018,20,380,"21,4","2,88",Vitalis Repro,,837,,"3,44086021505376","15,903","318,06","0,905489530277306"
10/08/2018,20,380,"21,1","2,88",Vitalis Repro,,837,,"3,44086021505376","15,903","318,06","0,905489530277306"
11/08/2018,20,380,"21,2","2,24",Vitalis Repro,,837,,"2,67622461170848","15,903","318,06","0,704269634660127"
12/08/2018,20,380,"21,2","0,00",Vitalis Repro,,837,,0,"15,903","318,06",0
13/08/2018,20,380,"20,9","3,20",Vitalis Repro,,837,,"3,8231780167264","15,903","318,06","1,0060994780859"
14/08/2018,20,380,"20,9","3,20",Vitalis Repro,,837,,"3,8231780167264","15,903","318,06","1,0060994780859"
15/08/2018,20,380,"21,2","3,04",Vitalis Repro,,837,,"3,63201911589008","15,903","318,06","0,955794504181601"
16/08/2018,20,380,"21,2","2,96",Vitalis Repro,,837,,"3,53643966547192","15,903","318,06","0,930642017229454"
17/08/2018,20,380,"21,4","0,56",Vitalis Repro,,837,,"0,669056152927121","15,903","318,06","0,176067408665032"
18/08/2018,20,380,"20,9","2,40",Vitalis Repro,,837,,"2,8673835125448","15,903","318,06","0,754574608564422"
19/08/2018,20,380,21,"0,00",Vitalis Repro,,837,,0,"15,903","318,06",0
20/08/2018,20,380,"20,9","2,56",Vitalis Repro,,837,,"3,05854241338112","15,903","318,06","0,804879582468717"
21/08/2018,20,380,"21,3","2,40",Vitalis Repro,,837,,"2,8673835125448","15,903","318,06","0,754574608564422"
22/08/2018,20,380,"21,1","2,80",Vitalis Repro,,837,,"3,3452807646356","15,903","318,06","0,880337043325159"
23/08/2018,20,380,"21,2","3,20",Vitalis Repro,,837,,"3,8231780167264","15,903","318,06","1,0060994780859"
24/08/2018,20,380,"21,3","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
25/08/2018,20,380,"21,6","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
26/08/2018,20,380,"21,1","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
27/08/2018,20,380,"21,1","0,00",Vitalis Repro,,837,,0,"15,903","318,06",0
28/08/2018,20,380,"21,1","0,00",Vitalis Repro,,837,,0,"15,903","318,06",0
29/08/2018,20,380,"21,2","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
30/08/2018,20,380,"21,2","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
31/08/2018,20,380,"19,6","3,60",Vitalis Repro,,837,,"4,3010752688172","15,903","318,06","1,13186191284663"
01/09/2018,20,416,"19,5","2,40",Vitalis Repro,,837,,"2,8673835125448","17,4096","348,192","0,68927488282327"
02/09/2018,20,416,19,"3,20",Vitalis Repro,,837,,"3,8231780167264","17,4096","348,192","0,919033177097693"
03/09/2018,20,416,"20,5","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
04/09/2018,20,416,"20,5","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
05/09/2018,20,416,"19,5","2,64",Vitalis Repro,,837,,"3,15412186379928","17,4096","348,192","0,758202371105597"
06/09/2018,20,416,"18,8","3,84",Vitalis Repro,,837,,"4,58781362007168","17,4096","348,192","1,10283981251723"
07/09/2018,20,416,"18,3","4,40",Vitalis Repro,,837,,"5,25686977299881","17,4096","348,192","1,26367061850933"
08/09/2018,20,416,"18,3","4,32",Vitalis Repro,,837,,"5,16129032258065","17,4096","348,192","1,24069478908189"
09/09/2018,20,416,"18,2","3,60",Vitalis Repro,,837,,"4,3010752688172","17,4096","348,192","1,0339123242349"
10/09/2018,20,416,18,"3,04",Vitalis Repro,,837,,"3,63201911589008","17,4096","348,192","0,873081518242809"
11/09/2018,20,416,"18,3","3,36",Vitalis Repro,,837,,"4,01433691756272","17,4096","348,192","0,964984835952578"
12/09/2018,20,416,"18,1","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
13/09/2018,20,416,"18,6","3,20",Vitalis Repro,,837,,"3,8231780167264","17,4096","348,192","0,919033177097693"
14/09/2018,20,416,"18,6","3,60",Vitalis Repro,,837,,"4,3010752688172","17,4096","348,192","1,0339123242349"
15/09/2018,20,416,"17,5","3,60",Vitalis Repro,,837,,"4,3010752688172","17,4096","348,192","1,0339123242349"
16/09/2018,20,416,18,"1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
17/09/2018,20,416,"18,5","1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
18/09/2018,20,416,"18,6","1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
19/09/2018,20,416,"18,2","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
20/09/2018,20,416,"19,2","2,40",Vitalis Repro,,837,,"2,8673835125448","17,4096","348,192","0,68927488282327"
21/09/2018,20,416,"18,5","1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
22/09/2018,20,416,"19,5","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
23/09/2018,20,416,"17,7","1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
24/09/2018,20,416,"18,5","1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
25/09/2018,20,416,"18,4","1,92",Vitalis Repro,,837,,"2,29390681003584","17,4096","348,192","0,551419906258616"
26/09/2018,20,416,19,"1,92",Vitalis Repro,,837,,"2,29390681003584","17,4096","348,192","0,551419906258616"
27/09/2018,20,416,"18,8","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
28/09/2018,20,416,"18,7","2,00",Vitalis Repro,,837,,"2,389486260454","17,4096","348,192","0,574395735686058"
29/09/2018,20,416,18,"1,76",Vitalis Repro,,837,,"2,10274790919952","17,4096","348,192","0,505468247403731"
30/09/2018,20,416,"18,5","0,00",Vitalis Repro,,837,,0,"17,4096","348,192",0
01/10/2018,20,452,"17,5","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
02/10/2018,20,452,"17,7","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
03/10/2018,20,452,"17,7","1,84",Vitalis Repro,,837,,"2,19832735961768","18,9162","378,324","0,486355610534885"
04/10/2018,20,452,"17,9","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
05/10/2018,20,452,"17,8","1,84",Vitalis Repro,,837,,"2,19832735961768","18,9162","378,324","0,486355610534885"
06/10/2018,20,452,18,"1,84",Vitalis Repro,,837,,"2,19832735961768","18,9162","378,324","0,486355610534885"
07/10/2018,20,452,"18,3","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
08/10/2018,20,452,"17,7","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
09/10/2018,20,452,"17,5","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
10/10/2018,20,452,"18,7","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
11/10/2018,20,452,"18,9","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
12/10/2018,20,452,"18,9","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
13/10/2018,20,452,"18,7","1,92",Vitalis Repro,,837,,"2,29390681003584","18,9162","378,324","0,507501506645098"
14/10/2018,20,452,"18,8","1,92",Vitalis Repro,,837,,"2,29390681003584","18,9162","378,324","0,507501506645098"
15/10/2018,20,452,"17,8","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
16/10/2018,20,452,"17,6","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
17/10/2018,20,452,"18,1","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
18/10/2018,20,452,"18,3","0,48",Vitalis Repro,,837,,"0,573476702508961","18,9162","378,324","0,126875376661274"
19/10/2018,20,452,"17,7","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
20/10/2018,20,452,"17,8","1,20",Vitalis Repro,,837,,"1,4336917562724","18,9162","378,324","0,317188441653186"
21/10/2018,20,452,"18,3","1,60",Vitalis Repro,,837,,"1,9115890083632","18,9162","378,324","0,422917922204248"
22/10/2018,20,452,"18,8","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
23/10/2018,20,452,"18,3","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
24/10/2018,20,452,18,"1,20",Vitalis Repro,,837,,"1,4336917562724","18,9162","378,324","0,317188441653186"
25/10/2018,20,452,"17,9","2,56",Vitalis Repro,,837,,"3,05854241338112","18,9162","378,324","0,676668675526797"
26/10/2018,20,452,18,"2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
27/10/2018,20,452,"17,6","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
28/10/2018,20,452,"17,2","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
29/10/2018,20,452,17,"2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
30/10/2018,20,452,"17,1","2,40",Vitalis Repro,,837,,"2,8673835125448","18,9162","378,324","0,634376883306372"
31/10/2018,20,452,"16,8","0,00",Vitalis Repro,,837,,0,"18,9162","378,324",0
01/11/2018,20,500,"16,8","1,20",Vitalis Repro,,837,,"1,4336917562724","20,925","418,5","0,28673835125448"
02/11/2018,20,500,"17,5","2,40",Vitalis Repro,,837,,"2,8673835125448","20,925","418,5","0,573476702508961"
03/11/2018,20,500,18,"2,40",Vitalis Repro,,837,,"2,8673835125448","20,925","418,5","0,573476702508961"
04/11/2018,20,500,"18,1","0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
05/11/2018,20,500,"17,4","3,20",Vitalis Repro,,837,,"3,8231780167264","20,925","418,5","0,764635603345281"
06/11/2018,20,500,"17,4","2,88",Vitalis Repro,,837,,"3,44086021505376","20,925","418,5","0,688172043010753"
07/11/2018,20,500,"18,1","2,40",Vitalis Repro,,837,,"2,8673835125448","20,925","418,5","0,573476702508961"
08/11/2018,20,500,"18,2","0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
09/11/2018,20,500,"17,4","2,40",Vitalis Repro,,837,,"2,8673835125448","20,925","418,5","0,573476702508961"
10/11/2018,20,500,"17,9","2,72",Vitalis Repro,,837,,"3,24970131421744","20,925","418,5","0,649940262843489"
11/11/2018,20,500,"17,7","0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
12/11/2018,20,500,"18,2","1,60",Vitalis Repro,,837,,"1,9115890083632","20,925","418,5","0,38231780167264"
13/11/2018,20,500,"18,2","2,48",Vitalis Repro,,837,,"2,96296296296296","20,925","418,5","0,592592592592593"
14/11/2018,20,500,"18,1","3,20",Vitalis Repro,,837,,"3,8231780167264","20,925","418,5","0,764635603345281"
15/11/2018,20,500,"17,5","0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
16/11/2018,20,500,"18,1","1,36",Vitalis Repro,,837,,"1,62485065710872","20,925","418,5","0,324970131421744"
17/11/2018,20,500,"17,8","1,68",Vitalis Repro,,837,,"2,00716845878136","20,925","418,5","0,401433691756272"
18/11/2018,20,500,"17,4","1,68",Vitalis Repro,,837,,"2,00716845878136","20,925","418,5","0,401433691756272"
19/11/2018,20,500,"17,2","0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
20/11/2018,20,500,"17,4","1,68",Vitalis Repro,,837,,"2,00716845878136","20,925","418,5","0,401433691756272"
21/11/2018,20,500,"17,6","2,80",Vitalis Repro,,837,,"3,3452807646356","20,925","418,5","0,669056152927121"
22/11/2018,20,500,"17,5","2,40",Vitalis Repro,,837,,"2,8673835125448","20,925","418,5","0,573476702508961"
23/11/2018,20,500,"17,8","0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
24/11/2018,20,500,"18,2","1,44",Vitalis Repro,,837,,"1,72043010752688","20,925","418,5","0,344086021505376"
25/11/2018,20,500,18,"1,92",Vitalis Repro,,837,,"2,29390681003584","20,925","418,5","0,458781362007168"
26/11/2018,20,500,"17,9","2,24",Vitalis Repro,,837,,"2,67622461170848","20,925","418,5","0,535244922341697"
27/11/2018,20,500,17,"0,00",Vitalis Repro,,837,,0,"20,925","418,5",0
28/11/2018,20,500,"17,4","2,16",Vitalis Repro,,837,,"2,58064516129032","20,925","418,5","0,516129032258065"
29/11/2018,20,500,"17,2","2,40",Vitalis Repro,,837,,"2,8673835125448","20,925","418,5","0,573476702508961"
30/11/2018,20,500,18,"3,20",Vitalis Repro,,837,,"3,8231780167264","20,925","418,5","0,764635603345281"
01/12/2018,20,520,"18,3","0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
02/12/2018,20,520,"18,6","3,20",Vitalis Repro,,837,,"3,8231780167264","21,762","435,24","0,735226541678155"
03/12/2018,20,520,"14,6","2,56",Vitalis Repro,,837,,"3,05854241338112","21,762","435,24","0,588181233342524"
04/12/2018,20,520,"14,6","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
05/12/2018,20,520,18,"0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
06/12/2018,20,520,"18,3","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
07/12/2018,20,520,"18,6","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
08/12/2018,20,520,"18,7","3,12",Vitalis Repro,,837,,"3,72759856630824","21,762","435,24","0,716845878136201"
09/12/2018,20,520,"18,9","0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
10/12/2018,20,520,"18,7","0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
11/12/2018,20,520,"17,7","1,12",Vitalis Repro,,837,,"1,33811230585424","21,762","435,24","0,257329289587354"
12/12/2018,20,520,"17,7","0,88",Vitalis Repro,,837,,"1,05137395459976","21,762","435,24","0,202187298961492"
13/12/2018,20,520,"17,8","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
14/12/2018,20,520,"17,8","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
15/12/2018,20,520,18,"0,48",Vitalis Repro,,837,,"0,573476702508961","21,762","435,24","0,110283981251723"
16/12/2018,20,520,18,"2,72",Vitalis Repro,,837,,"3,24970131421744","21,762","435,24","0,624942560426431"
17/12/2018,20,520,18,"0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
18/12/2018,20,520,"17,9","1,92",Vitalis Repro,,837,,"2,29390681003584","21,762","435,24","0,441135925006893"
19/12/2018,20,520,"18,5","2,40",Vitalis Repro,,837,,"2,8673835125448","21,762","435,24","0,551419906258616"
20/12/2018,20,520,"18,4","2,40",Vitalis Repro,,837,,"2,8673835125448","21,762","435,24","0,551419906258616"
21/12/2018,20,520,"18,5","0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
22/12/2018,20,520,"18,6","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
23/12/2018,20,520,"18,4","3,12",Vitalis Repro,,837,,"3,72759856630824","21,762","435,24","0,716845878136201"
24/12/2018,20,520,"18,6","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
25/12/2018,20,520,"18,6","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
26/12/2018,20,520,"18,5","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
27/12/2018,20,520,"18,9","1,36",Vitalis Repro,,837,,"1,62485065710872","21,762","435,24","0,312471280213216"
28/12/2018,20,520,"18,8","1,68",Vitalis Repro,,837,,"2,00716845878136","21,762","435,24","0,385993934381031"
29/12/2018,20,520,"18,8","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
30/12/2018,20,520,"18,7","2,88",Vitalis Repro,,837,,"3,44086021505376","21,762","435,24","0,661703887510339"
31/12/2018,20,520,"18,6","0,00",Vitalis Repro,,837,,0,"21,762","435,24",0
01/01/2019,20,560,"17,7","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
02/01/2019,20,560,"19,5","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
03/01/2019,20,560,"17,6","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
04/01/2019,20,560,"17,6","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
05/01/2019,20,560,"17,8","2,40",Vitalis Repro,8,837,,"2,8673835125448","23,436","468,72","0,512032770097286"
06/01/2019,20,560,"18,6","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
07/01/2019,20,560,"18,1","2,40",Vitalis Repro,8,837,,"2,8673835125448","23,436","468,72","0,512032770097286"
08/01/2019,20,560,"18,1","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
09/01/2019,20,560,"18,8","3,12",Vitalis Repro,8,837,,"3,72759856630824","23,436","468,72","0,665642601126472"
10/01/2019,20,560,"19,7","3,20",Vitalis Repro,8,837,,"3,8231780167264","23,436","468,72","0,682710360129715"
11/01/2019,20,560,19,"3,44",Vitalis Repro,8,837,,"4,10991636798088","23,436","468,72","0,733913637139444"
12/01/2019,20,560,"17,5","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
13/01/2019,20,560,"17,6","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
14/01/2019,20,560,"18,2","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
15/01/2019,20,560,18,"1,92",Vitalis Repro,8,837,,"2,29390681003584","23,436","468,72","0,409626216077829"
16/01/2019,20,560,"17,7","2,08",Vitalis Repro,8,837,,"2,48506571087216","23,436","468,72","0,443761734084315"
17/01/2019,20,560,"17,5","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
18/01/2019,20,560,"17,2","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
19/01/2019,20,560,"17,3","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
20/01/2019,20,560,"17,8","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
21/01/2019,20,560,"17,8","2,88",Vitalis Repro,8,837,,"3,44086021505376","23,436","468,72","0,614439324116743"
22/01/2019,20,560,"17,7","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
23/01/2019,20,560,"17,7","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
24/01/2019,20,560,"17,5","1,28",Vitalis Repro,8,837,,"1,52927120669056","23,436","468,72","0,273084144051886"
25/01/2019,20,560,"17,5","2,00",Vitalis Repro,8,837,,"2,389486260454","23,436","468,72","0,426693975081072"
26/01/2019,20,560,"18,8","2,24",Vitalis Repro,8,837,,"2,67622461170848","23,436","468,72","0,477897252090801"
27/01/2019,20,560,"19,1","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
28/01/2019,20,560,"19,1","0,00",Vitalis Repro,8,837,,0,"23,436","468,72",0
